"URL";"ArchiveURL"
"https://collecties.kb.nl/collectie-koopman/1940-1950/premiere-visite-de-marcel-proust-suivi-de-quelques-lettres-inedites-de";"https://web.archive.org/web/20220323220836/https://collecties.kb.nl/collectie-koopman/1940-1950/premiere-visite-de-marcel-proust-suivi-de-quelques-lettres-inedites-de"
"https://collecties.kb.nl/collectie-koopman/1940-1950/repli";"https://web.archive.org/web/20220323220706/https://collecties.kb.nl/collectie-koopman/1940-1950/repli"
"https://collecties.kb.nl/collectie-koopman/1940-1950/village";"https://web.archive.org/web/20220323221314/https://collecties.kb.nl/collectie-koopman/1940-1950/village"
"https://collecties.kb.nl/collectie-koopman/1951-1960";"https://web.archive.org/web/20220323221546/https://collecties.kb.nl/collectie-koopman/1951-1960"
"https://collecties.kb.nl/collectie-koopman/1951-1960/agathe";"https://web.archive.org/web/20220323221907/https://collecties.kb.nl/collectie-koopman/1951-1960/agathe"
"https://collecties.kb.nl/collectie-koopman/1951-1960/apollinaire";"https://web.archive.org/web/20220323221631/https://collecties.kb.nl/collectie-koopman/1951-1960/apollinaire"
"https://collecties.kb.nl/collectie-koopman/1951-1960/cahiers";"https://web.archive.org/web/20220323222205/https://collecties.kb.nl/collectie-koopman/1951-1960/cahiers"
"https://collecties.kb.nl/collectie-koopman/1951-1960/contes";"https://web.archive.org/web/20220324035545/https://collecties.kb.nl/collectie-koopman/1951-1960/contes"
"https://collecties.kb.nl/collectie-koopman/1951-1960/corps-memorable";"https://web.archive.org/web/20220323221951/https://collecties.kb.nl/collectie-koopman/1951-1960/corps-memorable"
"https://collecties.kb.nl/collectie-koopman/1951-1960/eloge-de-cavailles";"https://web.archive.org/web/20220323222339/https://collecties.kb.nl/collectie-koopman/1951-1960/eloge-de-cavailles"
"https://collecties.kb.nl/collectie-koopman/1951-1960/la-liberte-des-mers";"https://web.archive.org/web/20220323222602/https://collecties.kb.nl/collectie-koopman/1951-1960/la-liberte-des-mers"
"https://collecties.kb.nl/collectie-koopman/1951-1960/le-mur-du-son";"https://web.archive.org/web/20220323221732/https://collecties.kb.nl/collectie-koopman/1951-1960/le-mur-du-son"
"https://collecties.kb.nl/collectie-koopman/1951-1960/les-elans-du-coeur";"https://web.archive.org/web/20220323221822/https://collecties.kb.nl/collectie-koopman/1951-1960/les-elans-du-coeur"
"https://collecties.kb.nl/collectie-koopman/1951-1960/oeuvre-poetique";"https://web.archive.org/web/20220323222057/https://collecties.kb.nl/collectie-koopman/1951-1960/oeuvre-poetique"
"https://collecties.kb.nl/collectie-koopman/1951-1960/resurrection-de-loiseau";"https://web.archive.org/web/20220323222429/https://collecties.kb.nl/collectie-koopman/1951-1960/resurrection-de-loiseau"
"https://collecties.kb.nl/collectie-koopman/1951-1960/sur-le-pas";"https://web.archive.org/web/20220323222514/https://collecties.kb.nl/collectie-koopman/1951-1960/sur-le-pas"
"https://collecties.kb.nl/collectie-koopman/1961-1975";"https://web.archive.org/web/20220323222656/https://collecties.kb.nl/collectie-koopman/1961-1975"
"https://collecties.kb.nl/collectie-koopman/1961-1975/ca-suit-son-cours";"https://web.archive.org/web/20220323224147/https://collecties.kb.nl/collectie-koopman/1961-1975/ca-suit-son-cours"
"https://collecties.kb.nl/collectie-koopman/1961-1975/cerceaux-sorcellent";"https://web.archive.org/web/20220323223404/https://collecties.kb.nl/collectie-koopman/1961-1975/cerceaux-sorcellent"
"https://collecties.kb.nl/collectie-koopman/1961-1975/construction-dun-temple-en-ruine-la-deesse-vanade";"https://web.archive.org/web/20220323223933/https://collecties.kb.nl/collectie-koopman/1961-1975/construction-dun-temple-en-ruine-la-deesse-vanade"
"https://collecties.kb.nl/collectie-koopman/1961-1975/description-de-san-marco";"https://web.archive.org/web/20220323223102/https://collecties.kb.nl/collectie-koopman/1961-1975/description-de-san-marco"
"https://collecties.kb.nl/collectie-koopman/1961-1975/fetes";"https://web.archive.org/web/20220323223801/https://collecties.kb.nl/collectie-koopman/1961-1975/fetes"
"https://collecties.kb.nl/collectie-koopman/1961-1975/hollande";"https://web.archive.org/web/20220323223012/https://collecties.kb.nl/collectie-koopman/1961-1975/hollande"
"https://collecties.kb.nl/collectie-koopman/1961-1975/huit-jours-trebaumec";"https://web.archive.org/web/20220323223716/https://collecties.kb.nl/collectie-koopman/1961-1975/huit-jours-trebaumec"
"https://collecties.kb.nl/collectie-koopman/1961-1975/jean-daive-antoni-tapies";"https://web.archive.org/web/20220323224101/https://collecties.kb.nl/collectie-koopman/1961-1975/jean-daive-antoni-tapies"
"https://collecties.kb.nl/collectie-koopman/1961-1975/journees-de-lecture";"https://web.archive.org/web/20220323223546/https://collecties.kb.nl/collectie-koopman/1961-1975/journees-de-lecture"
"https://collecties.kb.nl/collectie-koopman/1961-1975/le-chant-du-ruisseau";"https://web.archive.org/web/20220323222926/https://collecties.kb.nl/collectie-koopman/1961-1975/le-chant-du-ruisseau"
"https://collecties.kb.nl/collectie-koopman/1961-1975/le-chien-de-coeur";"https://web.archive.org/web/20220323223631/https://collecties.kb.nl/collectie-koopman/1961-1975/le-chien-de-coeur"
"https://collecties.kb.nl/collectie-koopman/1961-1975/lespugue-poeme";"https://web.archive.org/web/20220323223317/https://collecties.kb.nl/collectie-koopman/1961-1975/lespugue-poeme"
