BoekID	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-07122019	
887402	https://www.literatuurplein.nl/detail/boek/het-verhaal-van-stoffer/887402	http://web.archive.org/web/20191128135206/https://www.literatuurplein.nl/detail/boek/het-verhaal-van-stoffer/887402	200	Klik
887704	http://www.literatuurplein.nl/boekdetail.jsp?boekId=887704	http://web.archive.org/web/20191127165824/https://literatuurplein.nl/boekdetail?boekId=887704	200	Klik
887725	https://www.literatuurplein.nl/boekdetail.jsp?boekId=887725	http://web.archive.org/web/20191128041355/https://www.literatuurplein.nl/boekdetail?boekId=887725	200	Klik
887739	https://www.literatuurplein.nl/boekdetail.jsp?boekId=887739	http://web.archive.org/web/20191128041403/https://www.literatuurplein.nl/boekdetail?boekId=887739	200	Klik
887751	https://www.literatuurplein.nl/boekdetail.jsp?boekId=887751	http://web.archive.org/web/20191128041409/https://www.literatuurplein.nl/boekdetail?boekId=887751	200	Klik
887752	https://www.literatuurplein.nl/boekdetail.jsp?boekId=887752	http://web.archive.org/web/20191128041416/https://www.literatuurplein.nl/boekdetail?boekId=887752	200	Klik
887783	https://www.literatuurplein.nl/boekdetail.jsp?boekId=887783	http://web.archive.org/web/20191128041423/https://www.literatuurplein.nl/boekdetail?boekId=887783	200	Klik
887858	https://www.literatuurplein.nl/boekdetail.jsp?boekId=887858	http://web.archive.org/web/20191128041431/https://www.literatuurplein.nl/boekdetail?boekId=887858	200	Klik
887863	https://www.literatuurplein.nl/boekdetail.jsp?boekId=887863	http://web.archive.org/web/20191128041437/https://www.literatuurplein.nl/boekdetail?boekId=887863	200	Klik
887910	https://www.literatuurplein.nl/boekdetail.jsp?boekId=887910	http://web.archive.org/web/20191128041444/https://www.literatuurplein.nl/boekdetail?boekId=887910	200	Klik
888023	https://www.literatuurplein.nl/detail/boek/materiaalkunde/888023	http://web.archive.org/web/20191128171403/https://www.literatuurplein.nl/detail/boek/materiaalkunde/888023	200	Klik
888042	https://www.literatuurplein.nl/boekdetail.jsp?boekId=888042	http://web.archive.org/web/20191128041452/https://www.literatuurplein.nl/boekdetail?boekId=888042	200	Klik
888043	http://www.literatuurplein.nl/boekdetail.jsp?boekId=888043	http://web.archive.org/web/20191127165831/https://literatuurplein.nl/boekdetail?boekId=888043	200	Klik
888075	https://www.literatuurplein.nl/boekdetail.jsp?boekId=888075	http://web.archive.org/web/20191128041459/https://www.literatuurplein.nl/boekdetail?boekId=888075	200	Klik
888135	https://www.literatuurplein.nl/boekdetail.jsp?boekId=888135	http://web.archive.org/web/20191128041506/https://www.literatuurplein.nl/boekdetail?boekId=888135	200	Klik
888138	https://www.literatuurplein.nl/boekdetail.jsp?boekId=888138	http://web.archive.org/web/20191128041513/https://www.literatuurplein.nl/boekdetail?boekId=888138	200	Klik
888139	https://www.literatuurplein.nl/boekdetail.jsp?boekId=888139	http://web.archive.org/web/20191128041520/https://www.literatuurplein.nl/boekdetail?boekId=888139	200	Klik
888281	https://www.literatuurplein.nl/boekdetail.jsp?boekId=888281	http://web.archive.org/web/20191128041527/https://www.literatuurplein.nl/boekdetail?boekId=888281	200	Klik
888300	http://www.literatuurplein.nl/boekdetail.jsp?boekId=888300	http://web.archive.org/web/20191127165839/https://literatuurplein.nl/boekdetail?boekId=888300	200	Klik
888329	https://www.literatuurplein.nl/boekdetail.jsp?boekId=888329	http://web.archive.org/web/20191128041535/https://www.literatuurplein.nl/boekdetail?boekId=888329	200	Klik
889394	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889394	http://web.archive.org/web/20191128041549/https://www.literatuurplein.nl/boekdetail?boekId=889394	200	Klik
889424	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889424	http://web.archive.org/web/20191128041556/https://www.literatuurplein.nl/boekdetail?boekId=889424	200	Klik
889459	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889459	http://web.archive.org/web/20191128041603/https://www.literatuurplein.nl/boekdetail?boekId=889459	200	Klik
889497	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889497	http://web.archive.org/web/20191128041610/https://www.literatuurplein.nl/boekdetail?boekId=889497	200	Klik
889507	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889507	http://web.archive.org/web/20191128041617/https://www.literatuurplein.nl/boekdetail?boekId=889507	200	Klik
889571	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889571	http://web.archive.org/web/20191128041624/https://www.literatuurplein.nl/boekdetail?boekId=889571	200	Klik
889602	http://www.literatuurplein.nl/boekdetail.jsp?boekId=889602	http://web.archive.org/web/20191127165848/https://literatuurplein.nl/boekdetail?boekId=889602	200	Klik
889602	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889602	http://web.archive.org/web/20191128041632/https://www.literatuurplein.nl/boekdetail?boekId=889602	200	Klik
889614	https://literatuurplein.nl/detail/boek/zoekresultaat/889614	http://web.archive.org/web/20191127181347/https://literatuurplein.nl/detail/boek/zoekresultaat/889614	200	Klik
889635	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889635	http://web.archive.org/web/20191128041639/https://www.literatuurplein.nl/boekdetail?boekId=889635	200	Klik
889755	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889755	http://web.archive.org/web/20191128041646/https://www.literatuurplein.nl/boekdetail?boekId=889755	200	Klik
889795	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889795	http://web.archive.org/web/20191128041653/https://www.literatuurplein.nl/boekdetail?boekId=889795	200	Klik
889921	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889921	http://web.archive.org/web/20191128041700/https://www.literatuurplein.nl/boekdetail?boekId=889921	200	Klik
889962	https://www.literatuurplein.nl/boekdetail.jsp?boekId=889962	http://web.archive.org/web/20191128041707/https://www.literatuurplein.nl/boekdetail?boekId=889962	200	Klik
889962	https://www.literatuurplein.nl/detail/boek/10-tinten-verder/889962	http://web.archive.org/web/20191128080536/https://www.literatuurplein.nl/detail/boek/10-tinten-verder/889962	200	Klik
890026	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890026	http://web.archive.org/web/20191128041714/https://www.literatuurplein.nl/boekdetail?boekId=890026	200	Klik
890065	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890065	http://web.archive.org/web/20191128041721/https://www.literatuurplein.nl/boekdetail?boekId=890065	200	Klik
890152	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890152	http://web.archive.org/web/20191130143802/https://www.literatuurplein.nl/boekdetail?boekId=890152	200	Klik
890320	https://literatuurplein.nl/detail/boek/willem-ii/890320	http://web.archive.org/web/20191127181048/https://literatuurplein.nl/detail/boek/willem-ii/890320	200	Klik
890437	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890437	http://web.archive.org/web/20191128041738/https://www.literatuurplein.nl/boekdetail?boekId=890437	200	Klik
890455	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890455	http://web.archive.org/web/20191128041746/https://www.literatuurplein.nl/boekdetail?boekId=890455	200	Klik
890455	https://www.literatuurplein.nl/detail/boek/over-het-spoor/890455	http://web.archive.org/web/20191128173956/https://www.literatuurplein.nl/detail/boek/over-het-spoor/890455	200	Klik
890513	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890513	http://web.archive.org/web/20191128041753/https://www.literatuurplein.nl/boekdetail?boekId=890513	200	Klik
890514	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890514	http://web.archive.org/web/20191128041800/https://www.literatuurplein.nl/boekdetail?boekId=890514	200	Klik
890514	https://www.literatuurplein.nl/detail/boek/jojo/890514	http://web.archive.org/web/20191128140611/https://www.literatuurplein.nl/detail/boek/jojo/890514	200	Klik
890635	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890635	http://web.archive.org/web/20191128041807/https://www.literatuurplein.nl/boekdetail?boekId=890635	200	Klik
890638	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890638	http://web.archive.org/web/20191128041814/https://www.literatuurplein.nl/boekdetail?boekId=890638	200	Klik
890713	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890713	http://web.archive.org/web/20191128041821/https://www.literatuurplein.nl/boekdetail?boekId=890713	200	Klik
890742	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890742	http://web.archive.org/web/20191128041827/https://www.literatuurplein.nl/boekdetail?boekId=890742	200	Klik
890862	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890862	http://web.archive.org/web/20191128041834/https://www.literatuurplein.nl/boekdetail?boekId=890862	200	Klik
890862	https://www.literatuurplein.nl/boekdetail?boekId=890862	http://web.archive.org/web/20191128075357/https://www.literatuurplein.nl/boekdetail?boekId=890862	200	Klik
890889	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890889	http://web.archive.org/web/20191128041842/https://www.literatuurplein.nl/boekdetail?boekId=890889	200	Klik
890903	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890903	http://web.archive.org/web/20191128041851/https://www.literatuurplein.nl/boekdetail?boekId=890903	200	Klik
890907	http://www.literatuurplein.nl/boekdetail.jsp?boekId=890907	http://web.archive.org/web/20191127165855/https://literatuurplein.nl/boekdetail?boekId=890907	200	Klik
890910	https://www.literatuurplein.nl/boekdetail.jsp?boekId=890910	http://web.archive.org/web/20191128041858/https://www.literatuurplein.nl/boekdetail?boekId=890910	200	Klik
890910	https://www.literatuurplein.nl/detail/boek/al-wat-schittert/890910	http://web.archive.org/web/20191128081404/https://www.literatuurplein.nl/detail/boek/al-wat-schittert/890910	200	Klik
891022	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891022	http://web.archive.org/web/20191128041904/https://www.literatuurplein.nl/boekdetail?boekId=891022	200	Klik
891029	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891029	http://web.archive.org/web/20191128041911/https://www.literatuurplein.nl/boekdetail?boekId=891029	200	Klik
891100	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891100	http://web.archive.org/web/20191128041918/https://www.literatuurplein.nl/boekdetail?boekId=891100	200	Klik
891213	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891213	http://web.archive.org/web/20191128041927/https://www.literatuurplein.nl/boekdetail?boekId=891213	200	Klik
891222	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891222	http://web.archive.org/web/20191128041935/https://www.literatuurplein.nl/boekdetail?boekId=891222	200	Klik
891223	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891223	http://web.archive.org/web/20191128041942/https://www.literatuurplein.nl/boekdetail?boekId=891223	200	Klik
891228	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891228	http://web.archive.org/web/20191128041949/https://www.literatuurplein.nl/boekdetail?boekId=891228	200	Klik
891229	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891229	http://web.archive.org/web/20191128041956/https://www.literatuurplein.nl/boekdetail?boekId=891229	200	Klik
891230	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891230	http://web.archive.org/web/20191128042002/https://www.literatuurplein.nl/boekdetail?boekId=891230	200	Klik
891293	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891293	http://web.archive.org/web/20191128042016/https://www.literatuurplein.nl/boekdetail?boekId=891293	200	Klik
891446	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891446	http://web.archive.org/web/20191128042030/https://www.literatuurplein.nl/boekdetail?boekId=891446	200	Klik
891605	http://www.literatuurplein.nl/boekdetail.jsp?boekId=891605	http://web.archive.org/web/20191127165902/https://literatuurplein.nl/boekdetail?boekId=891605	200	Klik
891608	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891608	http://web.archive.org/web/20191128042037/https://www.literatuurplein.nl/boekdetail?boekId=891608	200	Klik
891609	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891609	http://web.archive.org/web/20191128042044/https://www.literatuurplein.nl/boekdetail?boekId=891609	200	Klik
891636	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891636	http://web.archive.org/web/20191128042051/https://www.literatuurplein.nl/boekdetail?boekId=891636	200	Klik
891656	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891656	http://web.archive.org/web/20191128042058/https://www.literatuurplein.nl/boekdetail?boekId=891656	200	Klik
891656	https://www.literatuurplein.nl/detail/boek/hotel-de-grote-l/891656	http://web.archive.org/web/20191128135632/https://www.literatuurplein.nl/detail/boek/hotel-de-grote-l/891656	200	Klik
891659	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891659	http://web.archive.org/web/20191128042105/https://www.literatuurplein.nl/boekdetail?boekId=891659	200	Klik
891796	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891796	http://web.archive.org/web/20191128042112/https://www.literatuurplein.nl/boekdetail?boekId=891796	200	Klik
891858	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891858	http://web.archive.org/web/20191128042119/https://www.literatuurplein.nl/boekdetail?boekId=891858	200	Klik
891945	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891945	http://web.archive.org/web/20191128042126/https://www.literatuurplein.nl/boekdetail?boekId=891945	200	Klik
891949	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891949	http://web.archive.org/web/20191128042133/https://www.literatuurplein.nl/boekdetail?boekId=891949	200	Klik
891958	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891958	http://web.archive.org/web/20191128042142/https://www.literatuurplein.nl/boekdetail?boekId=891958	200	Klik
891982	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891982	http://web.archive.org/web/20191128042149/https://www.literatuurplein.nl/boekdetail?boekId=891982	200	Klik
891996	https://www.literatuurplein.nl/boekdetail.jsp?boekId=891996	http://web.archive.org/web/20191128042156/https://www.literatuurplein.nl/boekdetail?boekId=891996	200	Klik
892003	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892003	http://web.archive.org/web/20191128042203/https://www.literatuurplein.nl/boekdetail?boekId=892003	200	Klik
892012	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892012	http://web.archive.org/web/20191128042210/https://www.literatuurplein.nl/boekdetail?boekId=892012	200	Klik
892018	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892018	http://web.archive.org/web/20191128042217/https://www.literatuurplein.nl/boekdetail?boekId=892018	200	Klik
892025	https://literatuurplein.nl/detail/boek/wie-ben-ik-dat-ik-dit-doen-mag/892025	http://web.archive.org/web/20191127181017/https://literatuurplein.nl/detail/boek/wie-ben-ik-dat-ik-dit-doen-mag/892025	200	Klik
892029	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892029	http://web.archive.org/web/20191128042226/https://www.literatuurplein.nl/boekdetail?boekId=892029	200	Klik
892159	http://www.literatuurplein.nl/boekdetail.jsp?boekId=892159	http://web.archive.org/web/20191127165910/https://literatuurplein.nl/boekdetail?boekId=892159	200	Klik
892192	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892192	http://web.archive.org/web/20191128042232/https://www.literatuurplein.nl/boekdetail?boekId=892192	200	Klik
892192	https://www.literatuurplein.nl/detail/boek/duuk-en-prachtvogel/892192	http://web.archive.org/web/20191128130310/https://www.literatuurplein.nl/detail/boek/duuk-en-prachtvogel/892192	200	Klik
892377	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892377	http://web.archive.org/web/20191128042239/https://www.literatuurplein.nl/boekdetail?boekId=892377	200	Klik
892381	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892381	http://web.archive.org/web/20191128042246/https://www.literatuurplein.nl/boekdetail?boekId=892381	200	Klik
892388	http://www.literatuurplein.nl/boekdetail.jsp?boekId=892388	http://web.archive.org/web/20191127165918/https://literatuurplein.nl/boekdetail?boekId=892388	200	Klik
892405	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892405	http://web.archive.org/web/20191128042253/https://www.literatuurplein.nl/boekdetail?boekId=892405	200	Klik
892416	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892416	http://web.archive.org/web/20191128042304/https://www.literatuurplein.nl/boekdetail?boekId=892416	200	Klik
892419	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892419	http://web.archive.org/web/20191128042310/https://www.literatuurplein.nl/boekdetail?boekId=892419	200	Klik
892424	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892424	http://web.archive.org/web/20191128042317/https://www.literatuurplein.nl/boekdetail?boekId=892424	200	Klik
892430	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892430	http://web.archive.org/web/20191128042324/https://www.literatuurplein.nl/boekdetail?boekId=892430	200	Klik
892431	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892431	http://web.archive.org/web/20191128042331/https://www.literatuurplein.nl/boekdetail?boekId=892431	200	Klik
892433	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892433	http://web.archive.org/web/20191128042338/https://www.literatuurplein.nl/boekdetail?boekId=892433	200	Klik
892433	https://www.literatuurplein.nl/boekdetail?boekId=892433	http://web.archive.org/web/20191128075404/https://www.literatuurplein.nl/boekdetail?boekId=892433	200	Klik
892435	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892435	http://web.archive.org/web/20191128042344/https://www.literatuurplein.nl/boekdetail?boekId=892435	200	Klik
892439	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892439	http://web.archive.org/web/20191128042351/https://www.literatuurplein.nl/boekdetail?boekId=892439	200	Klik
892439	https://www.literatuurplein.nl/detail/boek/we-zullen-niet-te-pletter-slaan/892439	http://web.archive.org/web/20191129100726/https://www.literatuurplein.nl/detail/boek/we-zullen-niet-te-pletter-slaan/892439	200	Klik
892442	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892442	http://web.archive.org/web/20191128042358/https://www.literatuurplein.nl/boekdetail?boekId=892442	200	Klik
892447	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892447	http://web.archive.org/web/20191128042405/https://www.literatuurplein.nl/boekdetail?boekId=892447	200	Klik
892449	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892449	http://web.archive.org/web/20191128042412/https://www.literatuurplein.nl/boekdetail?boekId=892449	200	Klik
892450	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892450	http://web.archive.org/web/20191128042419/https://www.literatuurplein.nl/boekdetail?boekId=892450	200	Klik
892463	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892463	http://web.archive.org/web/20191128042427/https://www.literatuurplein.nl/boekdetail?boekId=892463	200	Klik
892475	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892475	http://web.archive.org/web/20191128042434/https://www.literatuurplein.nl/boekdetail?boekId=892475	200	Klik
892476	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892476	http://web.archive.org/web/20191128042441/https://www.literatuurplein.nl/boekdetail?boekId=892476	200	Klik
892478	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892478	http://web.archive.org/web/20191128042448/https://www.literatuurplein.nl/boekdetail?boekId=892478	200	Klik
892662	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892662	http://web.archive.org/web/20191128042455/https://www.literatuurplein.nl/boekdetail?boekId=892662	200	Klik
892804	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892804	http://web.archive.org/web/20191128042502/https://www.literatuurplein.nl/boekdetail?boekId=892804	200	Klik
892870	https://www.literatuurplein.nl/boekdetail.jsp?boekId=892870	http://web.archive.org/web/20191128042509/https://www.literatuurplein.nl/boekdetail?boekId=892870	200	Klik
893027	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893027	http://web.archive.org/web/20191128042515/https://www.literatuurplein.nl/boekdetail?boekId=893027	200	Klik
893050	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893050	http://web.archive.org/web/20191128042522/https://www.literatuurplein.nl/boekdetail?boekId=893050	200	Klik
893054	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893054	http://web.archive.org/web/20191128042529/https://www.literatuurplein.nl/boekdetail?boekId=893054	200	Klik
893123	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893123	http://web.archive.org/web/20191128042536/https://www.literatuurplein.nl/boekdetail?boekId=893123	200	Klik
893123	https://www.literatuurplein.nl/detail/boek/de-jodenauto/893123	http://web.archive.org/web/20191128122859/https://www.literatuurplein.nl/detail/boek/de-jodenauto/893123	200	Klik
893154	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893154	http://web.archive.org/web/20191128042543/https://www.literatuurplein.nl/boekdetail?boekId=893154	200	Klik
893178	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893178	http://web.archive.org/web/20191128042550/https://www.literatuurplein.nl/boekdetail?boekId=893178	200	Klik
893178	https://www.literatuurplein.nl/detail/boek/het-kindertransport/893178	http://web.archive.org/web/20191128134458/https://www.literatuurplein.nl/detail/boek/het-kindertransport/893178	200	Klik
893179	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893179	http://web.archive.org/web/20191128042556/https://www.literatuurplein.nl/boekdetail?boekId=893179	200	Klik
893205	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893205	http://web.archive.org/web/20191128042604/https://www.literatuurplein.nl/boekdetail?boekId=893205	200	Klik
893210	http://www.literatuurplein.nl/boekdetail.jsp?boekId=893210	http://web.archive.org/web/20191127165925/https://literatuurplein.nl/boekdetail?boekId=893210	200	Klik
893212	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893212	http://web.archive.org/web/20191128042610/https://www.literatuurplein.nl/boekdetail?boekId=893212	200	Klik
893221	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893221	http://web.archive.org/web/20191128042617/https://www.literatuurplein.nl/boekdetail?boekId=893221	200	Klik
893227	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893227	http://web.archive.org/web/20191128042624/https://www.literatuurplein.nl/boekdetail?boekId=893227	200	Klik
893238	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893238	http://web.archive.org/web/20191128042631/https://www.literatuurplein.nl/boekdetail?boekId=893238	200	Klik
893282	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893282	http://web.archive.org/web/20191128042637/https://www.literatuurplein.nl/boekdetail?boekId=893282	200	Klik
893343	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893343	http://web.archive.org/web/20191128042644/https://www.literatuurplein.nl/boekdetail?boekId=893343	200	Klik
893371	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893371	http://web.archive.org/web/20191128042651/https://www.literatuurplein.nl/boekdetail?boekId=893371	200	Klik
893371	https://www.literatuurplein.nl/boekdetail?boekId=893371	http://web.archive.org/web/20191128075410/https://www.literatuurplein.nl/boekdetail?boekId=893371	200	Klik
893420	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893420	http://web.archive.org/web/20191128042658/https://www.literatuurplein.nl/boekdetail?boekId=893420	200	Klik
893423	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893423	http://web.archive.org/web/20191128042705/https://www.literatuurplein.nl/boekdetail?boekId=893423	200	Klik
893426	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893426	http://web.archive.org/web/20191128042712/https://www.literatuurplein.nl/boekdetail?boekId=893426	200	Klik
893432	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893432	http://web.archive.org/web/20191128042718/https://www.literatuurplein.nl/boekdetail?boekId=893432	200	Klik
893473	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893473	http://web.archive.org/web/20191128042726/https://www.literatuurplein.nl/boekdetail?boekId=893473	200	Klik
893475	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893475	http://web.archive.org/web/20191128042733/https://www.literatuurplein.nl/boekdetail?boekId=893475	200	Klik
893488	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893488	http://web.archive.org/web/20191128042739/https://www.literatuurplein.nl/boekdetail?boekId=893488	200	Klik
893491	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893491	http://web.archive.org/web/20191128042746/https://www.literatuurplein.nl/boekdetail?boekId=893491	200	Klik
893497	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893497	http://web.archive.org/web/20191128042753/https://www.literatuurplein.nl/boekdetail?boekId=893497	200	Klik
893516	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893516	http://web.archive.org/web/20191128042800/https://www.literatuurplein.nl/boekdetail?boekId=893516	200	Klik
893532	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893532	http://web.archive.org/web/20191128042808/https://www.literatuurplein.nl/boekdetail?boekId=893532	200	Klik
893581	http://www.literatuurplein.nl/boekdetail.jsp?boekId=893581	http://web.archive.org/web/20191127165933/https://literatuurplein.nl/boekdetail?boekId=893581	200	Klik
893581	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893581	http://web.archive.org/web/20191128042817/https://www.literatuurplein.nl/boekdetail?boekId=893581	200	Klik
893582	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893582	http://web.archive.org/web/20191128042824/https://www.literatuurplein.nl/boekdetail?boekId=893582	200	Klik
893593	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893593	http://web.archive.org/web/20191128042831/https://www.literatuurplein.nl/boekdetail?boekId=893593	200	Klik
893595	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893595	http://web.archive.org/web/20191128042838/https://www.literatuurplein.nl/boekdetail?boekId=893595	200	Klik
893732	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893732	http://web.archive.org/web/20191128042844/https://www.literatuurplein.nl/boekdetail?boekId=893732	200	Klik
893732	https://www.literatuurplein.nl/detail/boek/een-zusje-in-de-oorlog/893732	http://web.archive.org/web/20191128131050/https://www.literatuurplein.nl/detail/boek/een-zusje-in-de-oorlog/893732	200	Klik
893858	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893858	http://web.archive.org/web/20191128042851/https://www.literatuurplein.nl/boekdetail?boekId=893858	200	Klik
893960	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893960	http://web.archive.org/web/20191128042858/https://www.literatuurplein.nl/boekdetail?boekId=893960	200	Klik
893963	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893963	http://web.archive.org/web/20191128042904/https://www.literatuurplein.nl/boekdetail?boekId=893963	200	Klik
893968	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893968	http://web.archive.org/web/20191128042911/https://www.literatuurplein.nl/boekdetail?boekId=893968	200	Klik
893969	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893969	http://web.archive.org/web/20191128042918/https://www.literatuurplein.nl/boekdetail?boekId=893969	200	Klik
893970	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893970	http://web.archive.org/web/20191128042925/https://www.literatuurplein.nl/boekdetail?boekId=893970	200	Klik
893973	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893973	http://web.archive.org/web/20191128042932/https://www.literatuurplein.nl/boekdetail?boekId=893973	200	Klik
893975	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893975	http://web.archive.org/web/20191128042939/https://www.literatuurplein.nl/boekdetail?boekId=893975	200	Klik
893977	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893977	http://web.archive.org/web/20191128042946/https://www.literatuurplein.nl/boekdetail?boekId=893977	200	Klik
893980	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893980	http://web.archive.org/web/20191128042953/https://www.literatuurplein.nl/boekdetail?boekId=893980	200	Klik
893981	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893981	http://web.archive.org/web/20191128043000/https://www.literatuurplein.nl/boekdetail?boekId=893981	200	Klik
893990	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893990	http://web.archive.org/web/20191128043007/https://www.literatuurplein.nl/boekdetail?boekId=893990	200	Klik
893996	https://www.literatuurplein.nl/boekdetail.jsp?boekId=893996	http://web.archive.org/web/20191128043014/https://www.literatuurplein.nl/boekdetail?boekId=893996	200	Klik
