"URL";"ArchiveURL"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-dichter-als-filantroop";"https://web.archive.org/web/20220325143418/https://www.literatuurgeschiedenis.org/19e-eeuw/de-dichter-als-filantroop"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-hele-mensheid";"https://web.archive.org/web/20220325164427/https://www.literatuurgeschiedenis.org/19e-eeuw/de-hele-mensheid"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-historische-roman";"https://web.archive.org/web/20220325142457/https://www.literatuurgeschiedenis.org/19e-eeuw/de-historische-roman"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-mooiste-liefdesbrieven-van-de-nederlandse-literatuur";"https://web.archive.org/web/20220325142513/https://www.literatuurgeschiedenis.org/19e-eeuw/de-mooiste-liefdesbrieven-van-de-nederlandse-literatuur"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-opkomst-van-de-fotografie";"https://web.archive.org/web/20220325142542/https://www.literatuurgeschiedenis.org/19e-eeuw/de-opkomst-van-de-fotografie"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-realiteit-als-inspiratiebron";"https://web.archive.org/web/20220325151429/https://www.literatuurgeschiedenis.org/19e-eeuw/de-realiteit-als-inspiratiebron"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-stemmen-van-een-nieuwe-tijd";"https://web.archive.org/web/20220325142405/https://www.literatuurgeschiedenis.org/19e-eeuw/de-stemmen-van-een-nieuwe-tijd"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-vlaamse-beweging";"https://web.archive.org/web/20220325142425/https://www.literatuurgeschiedenis.org/19e-eeuw/de-vlaamse-beweging"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-zwarte-romantiek";"https://web.archive.org/web/20220325142721/https://www.literatuurgeschiedenis.org/19e-eeuw/de-zwarte-romantiek"
"https://www.literatuurgeschiedenis.org/19e-eeuw/een-boekwinkel-in-de-19de-eeuw";"https://web.archive.org/web/20220325142528/https://www.literatuurgeschiedenis.org/19e-eeuw/een-boekwinkel-in-de-19de-eeuw"
"https://www.literatuurgeschiedenis.org/19e-eeuw/gevoel-verbeelding-heldenmoed";"https://web.archive.org/web/20220325151229/https://www.literatuurgeschiedenis.org/19e-eeuw/gevoel-verbeelding-heldenmoed"
"https://www.literatuurgeschiedenis.org/19e-eeuw/godsdienst-uit-de-literatuur";"https://web.archive.org/web/20220325151605/https://www.literatuurgeschiedenis.org/19e-eeuw/godsdienst-uit-de-literatuur"
"https://www.literatuurgeschiedenis.org/19e-eeuw/het-boze-oog-van-de-kritiek";"https://web.archive.org/web/20220325151550/https://www.literatuurgeschiedenis.org/19e-eeuw/het-boze-oog-van-de-kritiek"
"https://www.literatuurgeschiedenis.org/19e-eeuw/jong-holland";"https://web.archive.org/web/20220325151325/https://www.literatuurgeschiedenis.org/19e-eeuw/jong-holland"
"https://www.literatuurgeschiedenis.org/19e-eeuw/lachen-in-letterland";"https://web.archive.org/web/20220325151518/https://www.literatuurgeschiedenis.org/19e-eeuw/lachen-in-letterland"
"https://www.literatuurgeschiedenis.org/19e-eeuw/lang-leve-nederland";"https://web.archive.org/web/20220325142603/https://www.literatuurgeschiedenis.org/19e-eeuw/lang-leve-nederland"
"https://www.literatuurgeschiedenis.org/19e-eeuw/literatuur-als-wapen";"https://web.archive.org/web/20220325164418/https://www.literatuurgeschiedenis.org/19e-eeuw/literatuur-als-wapen"
"https://www.literatuurgeschiedenis.org/19e-eeuw/literatuur-als-wetenschap";"https://web.archive.org/web/20220325151620/https://www.literatuurgeschiedenis.org/19e-eeuw/literatuur-als-wetenschap"
"https://www.literatuurgeschiedenis.org/19e-eeuw/nationalisme-in-vlaanderen";"https://web.archive.org/web/20220325151343/https://www.literatuurgeschiedenis.org/19e-eeuw/nationalisme-in-vlaanderen"
"https://www.literatuurgeschiedenis.org/19e-eeuw/pikante-romans";"https://web.archive.org/web/20220325164244/https://www.literatuurgeschiedenis.org/19e-eeuw/pikante-romans"
"https://www.literatuurgeschiedenis.org/19e-eeuw/poezie-voor-iedereen";"https://web.archive.org/web/20220325151208/https://www.literatuurgeschiedenis.org/19e-eeuw/poezie-voor-iedereen"
"https://www.literatuurgeschiedenis.org/19e-eeuw/romantiek-in-nederland";"https://web.archive.org/web/20220325151257/https://www.literatuurgeschiedenis.org/19e-eeuw/romantiek-in-nederland"
"https://www.literatuurgeschiedenis.org/19e-eeuw/toneel-in-de-19e-eeuw";"https://web.archive.org/web/20220325142635/https://www.literatuurgeschiedenis.org/19e-eeuw/toneel-in-de-19e-eeuw"
"https://www.literatuurgeschiedenis.org/19e-eeuw/van-brave-hendrik-tot-dik-trom";"https://web.archive.org/web/20220325151744/https://www.literatuurgeschiedenis.org/19e-eeuw/van-brave-hendrik-tot-dik-trom"
"https://www.literatuurgeschiedenis.org/19e-eeuw/vlaanderen-volop";"https://web.archive.org/web/20220325151731/https://www.literatuurgeschiedenis.org/19e-eeuw/vlaanderen-volop"
"https://www.literatuurgeschiedenis.org/19e-eeuw/vreemdelingen";"https://web.archive.org/web/20220325142651/https://www.literatuurgeschiedenis.org/19e-eeuw/vreemdelingen"
"https://www.literatuurgeschiedenis.org/19e-eeuw/vrouwenemancipatie";"https://web.archive.org/web/20220325142735/https://www.literatuurgeschiedenis.org/19e-eeuw/vrouwenemancipatie"
"https://www.literatuurgeschiedenis.org/19e-eeuw/zelfmoord-in-de-literatuur";"https://web.archive.org/web/20220325142705/https://www.literatuurgeschiedenis.org/19e-eeuw/zelfmoord-in-de-literatuur"
"https://www.literatuurgeschiedenis.org/20e-eeuw";"https://web.archive.org/web/20220325125335/https://www.literatuurgeschiedenis.org/20e-eeuw"
"https://www.literatuurgeschiedenis.org/20e-eeuw/arbeiders-in-de-vlaamse-roman";"https://web.archive.org/web/20220325151758/https://www.literatuurgeschiedenis.org/20e-eeuw/arbeiders-in-de-vlaamse-roman"
"https://www.literatuurgeschiedenis.org/20e-eeuw/autobiografie-en-literatuur-in-de-jaren-negentig";"https://web.archive.org/web/20220325150636/https://www.literatuurgeschiedenis.org/20e-eeuw/autobiografie-en-literatuur-in-de-jaren-negentig"
"https://www.literatuurgeschiedenis.org/20e-eeuw/de-poezie-van-de-vijftigers";"https://web.archive.org/web/20220325150447/https://www.literatuurgeschiedenis.org/20e-eeuw/de-poezie-van-de-vijftigers"
